ParkName,Stars,SiteType,Facility_Area,Longtitude,Site,Reviews,Maximum_Number_of_People,Location,Pets,Latitude,Equiplength_or_Driveway
Glacier,4.5,STANDARD NONELECTRIC,Loop C- No Generator Loop,-113.985278,"Map
,C138",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,24 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop C- No Generator Loop,-113.985278,"Map
,C139",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,24 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop C- No Generator Loop,-113.985278,"Map
,C140",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,24 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop B,-113.985278,"Map
,B58",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,21 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop B,-113.985278,"Map
,B59",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,27 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop B,-113.985278,"Map
,B60",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,27 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop B,-113.985278,"Map
,B61",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,27 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop B,-113.985278,"Map
,B62",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,27 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop B,-113.985278,"Map
,B63",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,24 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop B,-113.985278,"Map
,B45",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,27 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop B,-113.985278,"Map
,B46",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,21 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop B,-113.985278,"Map
,B47",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,24 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop B,-113.985278,"Map
,B48",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,27 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop B,-113.985278,"Map
,B49",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,21 Pull-Through
